Summertime,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Guthrie, Woody","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Wood, Hally","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Smith, Eddie","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.",The Coleman Brothers,"Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Foster, Pops","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Faulk, John Henry","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Bechet, Sidney","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Seeger, Pete","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","McGhee, Brownie","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Terry, Sonny","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Houston, Cisco","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Wood, Hally","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Smith, Eddie","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.",The Coleman Brothers,"Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Foster, Pops","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Faulk, John Henry","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Bechet, Sidney","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Seeger, Pete","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","McGhee, Brownie","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Terry, Sonny","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Houston, Cisco","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
Raise A Ruckus Tonight,"Original notes read: Hootenanny - CBS, parts 1 & 3 - Sonny Terry, Brownie McGhee, Woody Guthrie, Hally Wood, Sidney Bechet, Pops Foster, Cisco Houston & the Coleman Brothers.  This is the program reproduced on ""Folk Music Radio,"" (Radiola series #16, release #133). Our library #VIA-308. (3-10-47).",00:14:37,"Hootenanny, part 1",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Guthrie, Woody","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Wood, Hally","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Smith, Eddie","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.",The Coleman Brothers,"Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Faulk, John Henry","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Bechet, Sidney","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Seeger, Pete","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","McGhee, Brownie","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
John Henry,"Engineer notes: 
part 1- TD174-01-00
part 3- TD174-02-00",00:07:18,"Hootenanny, part 3",Hootenanny,03-10-1947,Columbia Broadcasting System,"An on-air musical entitled ""Hootenanny,"" hosted by John Henry Faulk. ""A musical carpet of American folk music."" The program was written and directed by Alan Lomax,  announced by Bill Rogers.","Terry, Sonny","Pete Seeger: Ida Red; Sonny Terry and Brownie McGhee: ""I Feel So Good,""  Hally Wood and Pete Seeger: ""Turtle Dove,""  Sidney Bechet: ""Summertime,"" (with Klezmer-type exordium) Hally Wood (?) vocal. Woody Guthrie and Cisco Houston: ""Hard Ain't It Hard."" Woody Guthrie: ""Talking Blues."" All: ""Raise the Roofbeams High."" Coleman Brothers: ""You May Run On For A Long Time."" All: permutations of ""John Henry.""  All: ""Raise a Ruckus."""
